嘉義縣,朴子市,新寮里,8,156,309,9,654
嘉義縣,朴子市,雙溪里,8,122,268,4,600
嘉義縣,朴子市,溪口里,19,160,369,6,773
嘉義縣,朴子市,德興里,15,158,570,7,991
嘉義縣,朴子市,仁和里,59,370,791,13,1635
嘉義縣,朴子市,大鄉里,86,688,1481,37,3136
嘉義縣,朴子市,大葛里,79,701,1256,22,2809
嘉義縣,朴子市,佳禾里,12,162,314,10,716
嘉義縣,朴子市,竹村里,24,230,478,12,1028
嘉義縣,朴子市,崁前里,14,133,413,10,865
嘉義縣,朴子市,崁後里,14,114,344,8,702
嘉義縣,朴子市,順安里,6,47,126,0,251
嘉義縣,朴子市,德家里,8,139,357,6,745
嘉義縣,朴子市,新庄里,14,152,302,5,684
嘉義縣,朴子市,梅華里,14,160,542,12,1011
嘉義縣,朴子市,松華里,12,163,606,9,1180
嘉義縣,朴子市,南竹里,3,64,264,6,485
嘉義縣,布袋鎮,岱江里,11,165,208,7,599
嘉義縣,布袋鎮,九龍里,6,80,157,7,363
嘉義縣,布袋鎮,岑海里,44,525,871,27,2052
嘉義縣,布袋鎮,興中里,32,273,433,21,1074
嘉義縣,布袋鎮,光復里,33,454,680,19,1605
嘉義縣,布袋鎮,見龍里,23,211,386,10,826
嘉義縣,布袋鎮,新厝里,18,173,237,6,683
嘉義縣,布袋鎮,龍江里,13,165,283,12,740
嘉義縣,布袋鎮,振寮里,12,217,232,11,732
嘉義縣,布袋鎮,西安里,22,291,476,8,1131
嘉義縣,布袋鎮,中安里,24,242,633,20,1359
嘉義縣,布袋鎮,東安里,21,244,647,12,1292
嘉義縣,布袋鎮,樹林里,9,119,230,8,500
嘉義縣,布袋鎮,貴舍里,11,143,296,6,647
嘉義縣,布袋鎮,永安里,22,263,468,17,1100
嘉義縣,布袋鎮,東港里,38,410,862,20,1840
嘉義縣,布袋鎮,江山里,10,71,132,2,282
嘉義縣,布袋鎮,菜舖里,9,118,148,5,410
嘉義縣,布袋鎮,考試里,0,69,124,1,286
