苗栗縣,通霄鎮,五北里,416,108,26,12,4,542,24,1457
苗栗縣,通霄鎮,通灣里,782,254,51,26,4,517,67,2250
苗栗縣,通霄鎮,新埔里,289,120,15,9,5,367,24,1221
苗栗縣,通霄鎮,內島里,198,108,29,6,1,185,19,792
苗栗縣,通霄鎮,白東里,383,206,30,11,8,310,28,1375
苗栗縣,通霄鎮,白西里,247,75,19,5,2,262,20,779
苗栗縣,苑裡鎮,苑東里,528,231,42,7,7,592,39,2093
苗栗縣,苑裡鎮,苑南里,357,175,43,7,8,482,27,1651
苗栗縣,苑裡鎮,苑北里,197,144,15,13,5,314,25,867
苗栗縣,苑裡鎮,西平里,279,124,25,9,6,646,27,1450
苗栗縣,苑裡鎮,苑港里,253,104,13,6,3,531,26,1225
苗栗縣,苑裡鎮,西勢里,442,242,33,11,7,651,54,1878
苗栗縣,苑裡鎮,海岸里,228,95,18,8,6,429,24,1094
苗栗縣,苑裡鎮,房裡里,487,245,44,16,11,717,47,2228
苗栗縣,苑裡鎮,客庄里,842,460,92,23,12,1140,71,3781
苗栗縣,苑裡鎮,中正里,437,203,37,12,9,775,37,2035
苗栗縣,苑裡鎮,苑坑里,241,106,10,4,3,345,25,930
苗栗縣,苑裡鎮,水坡里,162,58,17,6,0,241,8,645
苗栗縣,苑裡鎮,新復里,330,126,20,7,6,413,35,1338
苗栗縣,苑裡鎮,山脚里,349,98,25,12,5,521,22,1428
苗栗縣,苑裡鎮,舊社里,465,167,20,11,12,650,41,1815
苗栗縣,苑裡鎮,福田里,306,153,19,6,5,457,22,1263
苗栗縣,苑裡鎮,石鎮里,136,66,7,7,3,204,9,567
苗栗縣,苑裡鎮,蕉埔里,279,74,9,5,1,314,13,828
苗栗縣,苑裡鎮,南勢里,180,96,18,9,9,269,22,731
苗栗縣,苑裡鎮,泰田里,352,122,24,13,15,627,41,1619
苗栗縣,苑裡鎮,上館里,449,205,23,12,5,531,29,1661
苗栗縣,苑裡鎮,玉田里,403,244,30,13,8,649,44,1719
苗栗縣,苑裡鎮,社苓里,554,237,28,19,15,799,52,2196
苗栗縣,苑裡鎮,山柑里,346,152,13,8,9,443,29,1349
苗栗縣,苑裡鎮,田心里,387,192,28,18,10,611,46,1705
苗栗縣,後龍鎮,南龍里,431,163,39,8,7,343,25,1365
苗栗縣,後龍鎮,中龍里,241,96,24,3,11,251,8,828
苗栗縣,後龍鎮,北龍里,448,200,36,10,17,385,32,1423
苗栗縣,後龍鎮,大庄里,1289,485,105,20,39,942,89,4005
苗栗縣,後龍鎮,東明里,433,163,16,8,38,303,41,1437
苗栗縣,後龍鎮,灣寶里,246,322,15,5,8,283,31,1260
苗栗縣,後龍鎮,海寶里,256,183,14,6,8,236,32,928
苗栗縣,後龍鎮,豐富里,617,173,49,4,11,209,20,1254
苗栗縣,後龍鎮,校椅里,332,84,33,13,7,238,37,904
苗栗縣,後龍鎮,埔頂里,900,300,37,24,43,626,76,2671
苗栗縣,後龍鎮,新民里,542,128,30,9,29,299,39,1347
苗栗縣,後龍鎮,復興里,244,60,13,6,24,190,15,688
苗栗縣,後龍鎮,大山里,409,213,18,13,10,337,60,1515
苗栗縣,後龍鎮,溪洲里,658,231,38,14,11,528,70,2268
苗栗縣,後龍鎮,外埔里,391,116,17,9,9,207,50,1024
苗栗縣,後龍鎮,海埔里,305,165,16,6,4,222,39,989
苗栗縣,後龍鎮,秀水里,302,114,18,12,4,227,35,830
苗栗縣,後龍鎮,水尾里,304,124,16,9,6,270,39,1033
苗栗縣,後龍鎮,龍津里,179,72,13,6,1,203,25,615
苗栗縣,後龍鎮,龍坑里,218,92,30,10,7,562,22,1265
苗栗縣,後龍鎮,福寧里,220,130,13,4,0,193,31,762
苗栗縣,後龍鎮,中和里,346,132,12,7,8,276,38,1112
苗栗縣,後龍鎮,南港里,302,141,30,15,9,342,41,1216
苗栗縣,造橋鄉,造橋村,870,287,57,12,8,317,45,2035
苗栗縣,造橋鄉,平興村,251,62,7,2,4,62,13,483
苗栗縣,造橋鄉,豐湖村,500,110,37,8,5,223,29,1029
苗栗縣,造橋鄉,大西村,1628,516,77,6,8,573,88,3450
苗栗縣,造橋鄉,錦水村,233,55,8,3,0,96,10,498
苗栗縣,造橋鄉,大龍村,241,60,13,0,1,88,10,500
苗栗縣,造橋鄉,朝陽村,401,258,12,3,7,189,31,1322
苗栗縣,造橋鄉,談文村,263,156,8,7,5,103,18,740
苗栗縣,造橋鄉,龍昇村,257,200,19,4,7,169,24,942
苗栗縣,竹南鎮,竹南里,363,539,35,2,6,226,27,1921
苗栗縣,竹南鎮,照南里,557,961,72,6,7,425,35,3153
苗栗縣,竹南鎮,正南里,390,761,50,6,4,286,33,2631
苗栗縣,竹南鎮,新南里,709,969,87,15,7,484,46,3926
苗栗縣,竹南鎮,大厝里,897,1577,127,7,10,524,56,4772
苗栗縣,竹南鎮,營盤里,555,963,62,7,6,474,31,3114
苗栗縣,竹南鎮,聖福里,682,1070,53,12,4,380,53,3168
苗栗縣,竹南鎮,竹興里,635,986,40,8,7,361,44,3037
苗栗縣,竹南鎮,龍山里,391,643,29,3,4,276,37,1946
苗栗縣,竹南鎮,天文里,511,591,38,10,9,249,28,1944
苗栗縣,竹南鎮,龍鳳里,454,737,20,10,3,203,30,2076
苗栗縣,竹南鎮,山佳里,836,1147,63,18,11,499,43,4144
苗栗縣,竹南鎮,佳興里,546,961,55,8,10,409,39,2920
苗栗縣,竹南鎮,中港里,207,475,16,2,5,85,31,1023
苗栗縣,竹南鎮,中華里,511,977,49,5,3,357,36,2635
苗栗縣,竹南鎮,中英里,277,628,22,5,6,170,28,1438
苗栗縣,竹南鎮,中美里,413,849,30,4,2,224,36,1974
苗栗縣,竹南鎮,開元里,124,295,4,1,3,93,16,724
苗栗縣,竹南鎮,海口里,613,1256,54,6,11,402,50,3245
苗栗縣,竹南鎮,港墘里,356,938,22,3,3,174,42,1878
苗栗縣,竹南鎮,公館里,322,344,23,2,3,153,17,1196
苗栗縣,竹南鎮,大埔里,823,934,53,10,15,523,50,3184
苗栗縣,竹南鎮,頂埔里,494,635,29,11,5,381,33,2148
苗栗縣,竹南鎮,崎頂里,815,882,65,20,6,560,53,3461
苗栗縣,竹南鎮,公義里,174,481,16,3,2,168,25,1036
苗栗縣,頭份鎮,流東里,890,256,25,7,9,338,32,2163
苗栗縣,頭份鎮,珊湖里,751,143,22,9,6,254,22,1712
苗栗縣,頭份鎮,斗煥里,1224,303,57,9,11,468,48,2923
苗栗縣,頭份鎮,新華里,1538,349,66,15,19,489,57,3569
苗栗縣,頭份鎮,興隆里,1368,326,100,20,8,624,33,3879
苗栗縣,頭份鎮,上埔里,964,221,50,17,8,298,38,2475
苗栗縣,頭份鎮,土牛里,395,90,15,6,5,130,21,861
苗栗縣,頭份鎮,頭份里,1065,260,63,9,10,398,32,3095
苗栗縣,頭份鎮,忠孝里,1173,342,73,14,8,396,35,3023
苗栗縣,頭份鎮,自強里,648,165,49,3,6,229,28,1973
苗栗縣,頭份鎮,信義里,269,76,27,0,2,90,9,903
苗栗縣,頭份鎮,仁愛里,540,133,37,8,8,209,20,1499
