台北市,文山區,萬芳里,6,3025,3,9,1370,37,6316
台北市,文山區,萬美里,1,2608,5,6,1216,28,5795
台北市,文山區,博嘉里,8,1839,4,10,1174,20,4177
台北市,文山區,萬興里,1,2726,2,15,1691,21,6276
台北市,文山區,政大里,1,2006,1,12,1060,28,4413
台北市,文山區,指南里,2,976,6,14,882,21,2552
台北市,文山區,老泉里,1,195,1,2,333,4,711
新北市,石門區,德茂里,430,446,24,1038
新北市,石門區,富基里,531,451,18,1254
新北市,石門區,老梅里,738,685,31,1975
新北市,石門區,山溪里,306,233,9,822
新北市,石門區,石門里,655,465,12,1393
新北市,石門區,尖鹿里,508,404,14,1391
新北市,石門區,乾華里,117,95,2,346
新北市,石門區,茂林里,281,240,5,621
新北市,石門區,草里里,419,305,15,863
新北市,三芝區,八賢里,132,170,9,358
新北市,三芝區,埔頭里,1426,1068,41,4007
新北市,三芝區,古庄里,366,341,12,914
新北市,三芝區,新庄里,322,270,11,800
新北市,三芝區,埔坪里,2137,1496,41,5578
新北市,三芝區,茂長里,211,188,5,522
新北市,三芝區,橫山里,252,190,13,527
新北市,三芝區,錫板里,245,273,13,726
新北市,三芝區,後厝里,655,421,17,1767
新北市,三芝區,福德里,263,202,7,677
新北市,三芝區,圓山里,170,193,8,527
新北市,三芝區,店子里,147,296,11,596
新北市,三芝區,興華里,362,447,20,1102
新北市,淡水區,中和里,172,274,2,544
